key,name,region,sector,tracks,domain,careers_url,ats,token,source_index,notes
lamin,Lamin,US,healthcare-pharma,"yc,ai",lamin.ai,,,,yc,YC Summer 2022
nsave,nsave,US,finance-banking,yc,nsave.com,,,,yc,YC Summer 2022 · hiring
findly,Findly,US,technology,"yc,ai",findly.ai,,,,yc,YC Summer 2022 · hiring
sanifu,Sanifu,US,technology,"yc,ai",sanifu.ai,,,,yc,YC Summer 2022
homli,HOMLI,US,real-estate-construction,"yc,ai",thehomli.com,,,,yc,YC Summer 2022 · hiring
primevault,PrimeVault,US,finance-banking,yc,primevault.com,,,,yc,YC Summer 2022 · hiring
boton,Boton,US,technology,"yc,ai",botonapp.com,,,,yc,YC Summer 2022
avina,Avina,US,technology,"yc,ai",avina.io,,,,yc,YC Summer 2022
invofox,Invofox,US,technology,"yc,ai",invofox.com,,,,yc,YC Summer 2022
typeless,TypeLess,US,technology,"yc,ai",apps.apple.com,,,,yc,YC Summer 2022
solum-health,Solum Health,US,healthcare-pharma,yc,getsolum.com,,,,yc,YC Summer 2022 · hiring
firecrawl,Firecrawl,US,technology,"yc,ai",firecrawl.dev,,,,yc,YC Summer 2022 · hiring
oneleet,Oneleet,US,technology,"yc,ai",oneleet.com,,,,yc,YC Summer 2022 · hiring
wondercraft,Wondercraft,US,technology,"yc,ai",wondercraft.ai,,,,yc,YC Summer 2022
clearline,Clearline,US,technology,"yc,ai",useclearline.com,,,,yc,YC Summer 2022
pump-co,Pump.co,US,finance-banking,"yc,ai",pump.co,,,,yc,YC Summer 2022 · hiring
knowtex,Knowtex,US,healthcare-pharma,"yc,ai",knowtex.ai,,,,yc,YC Summer 2022 · hiring
rever,REVER,US,finance-banking,yc,itsrever.com,,,,yc,YC Summer 2022 · hiring
delfino-ai,Delfino AI,US,healthcare-pharma,"yc,ai",delfino.ai,,,,yc,YC Summer 2022 · hiring
invision-medical-technology,InVision Medical Technology,US,healthcare-pharma,"yc,ai",invisionmedtech.com,,,,yc,YC Summer 2022
cambio,Cambio,US,real-estate-construction,"yc,ai",cambio.ai,,,,yc,YC Summer 2022 · hiring
axle,Axle,US,finance-banking,"yc,ai",axle.insure,,,,yc,YC Summer 2022 · hiring
landeed,Landeed,IN,finance-banking,"yc,ai",landeed.com,,,,yc,YC Summer 2022 · hiring
chima,Chima,US,technology,"yc,ai",withchima.com,,,,yc,YC Winter 2023 · hiring
intuned,Intuned,US,technology,"yc,ai",intunedhq.com,,,,yc,YC Summer 2022
accessowl,AccessOwl,US,technology,yc,accessowl.io,,,,yc,YC Summer 2022 · hiring
coverage-cat,Coverage Cat,US,finance-banking,"yc,ai",coveragecat.com,,,,yc,YC Summer 2022 · hiring
integrated-reasoning,Integrated Reasoning,US,technology,"yc,ai",integrated-reasoning.com,,,,yc,YC Summer 2022
polymath-robotics,Polymath Robotics,US,manufacturing-industrial,"yc,ai",polymathrobotics.com,,,,yc,YC Summer 2022 · hiring
sameday,Sameday,US,technology,"yc,ai",gosameday.com,,,,yc,YC Winter 2023 · hiring
zudo-work,zudo.work,US,technology,"yc,ai",zudo.work,,,,yc,YC Winter 2023 · hiring
rubbrband,Rubbrband,US,retail-consumer,"yc,ai",rubbrband.com,,,,yc,YC Winter 2023 · hiring
avoca,Avoca,US,technology,yc,avoca.ai,,,,yc,YC Winter 2023 · hiring
infisical,Infisical,US,technology,yc,infisical.com,,,,yc,YC Winter 2023 · hiring
middleware,Middleware,US,technology,"yc,ai",middleware.io,,,,yc,YC Winter 2023 · hiring
stackai,StackAI,US,technology,"yc,ai",stackai.com,,,,yc,YC Winter 2023 · hiring
designbase,Designbase,US,technology,"yc,ai",designbase.com,,,,yc,YC Winter 2023 · hiring
finvest,Finvest,US,finance-banking,yc,getfinvest.com,,,,yc,YC Winter 2023 · hiring
reflex,Reflex,US,technology,"yc,ai",reflex.dev,,,,yc,YC Winter 2023 · hiring
linum,Linum,US,retail-consumer,"yc,ai",linum.ai,,,,yc,YC Winter 2023
trigger-dev,Trigger.dev,US,technology,"yc,ai",trigger.dev,,,,yc,YC Winter 2023
syncly,Syncly,US,technology,"yc,ai",syncly.app,,,,yc,YC Winter 2023
credal-ai,Credal.ai,US,technology,"yc,ai",credal.ai,,,,yc,YC Winter 2023 · hiring
magic-patterns,Magic Patterns,US,technology,yc,magicpatterns.com,,,,yc,YC Winter 2023 · hiring
rollstack,Rollstack,US,technology,"yc,ai",rollstack.com,,,,yc,YC Winter 2023 · hiring
novelcare,Novelcare,US,healthcare-pharma,"yc,ai",novel.care,,,,yc,YC Winter 2023
concourse,Concourse,US,technology,"yc,ai",concourse.co,,,,yc,YC Winter 2023 · hiring
latent,Latent,US,healthcare-pharma,"yc,ai",latenthealth.com,,,,yc,YC Winter 2023 · hiring
backdrop,Backdrop,US,technology,"yc,ai",backdropagent.com,,,,yc,YC Winter 2023
mulligan,Mulligan,US,technology,"yc,ai",usemulligan.com,,,,yc,YC Winter 2023
flexdesk,FlexDesk,US,technology,yc,flexdesk.com,,,,yc,YC Winter 2023 · hiring
hammr,Hammr,US,technology,yc,hammr.com,,,,yc,YC Winter 2023 · hiring
palomma,Palomma,US,real-estate-construction,"yc,ai",palomma.com,,,,yc,YC Winter 2023
nango,Nango,US,technology,yc,nango.dev,,,,yc,YC Winter 2023 · hiring
numeral,Numeral,US,technology,yc,numeral.com,,,,yc,YC Winter 2023 · hiring
mercoa,Mercoa,US,finance-banking,yc,mercoa.com,,,,yc,YC Winter 2023 · hiring
pair-ai,Pair AI,US,retail-consumer,"yc,ai",pairai.com,,,,yc,YC Winter 2023 · hiring
ohm,Ohm,US,manufacturing-industrial,"yc,ai",ohm.ai,,,,yc,YC Winter 2023 · hiring
double-coding-copilot,Double – Coding Copilot,US,technology,"yc,ai",double.bot,,,,yc,YC Winter 2023
glass-health,Glass Health,US,healthcare-pharma,"yc,ai",glass.health,,,,yc,YC Winter 2023 · hiring
versive,Versive,US,technology,"yc,ai",getversive.com,,,,yc,YC Winter 2023
salient,Salient,US,technology,"yc,ai",trysalient.com,,,,yc,YC Winter 2023 · hiring
tennr,Tennr,US,technology,yc,tennr.com,,,,yc,YC Winter 2023 · hiring
dataglade,Dataglade,US,finance-banking,"yc,ai",dataglade.com,,,,yc,YC Winter 2023
omnistrate,Omnistrate,US,technology,yc,omnistrate.com,,,,yc,YC Winter 2023 · hiring
narrative,Narrative,US,technology,"yc,ai",trynarrative.com,,,,yc,YC Winter 2023 · hiring
justpaid,JustPaid,US,finance-banking,"yc,ai",justpaid.ai,,,,yc,YC Winter 2023 · hiring
gluetrail,Gluetrail,US,technology,"yc,ai",gluetrail.com,,,,yc,YC Winter 2023
infra-new,infra.new,US,technology,"yc,ai",infra.new,,,,yc,YC Winter 2023
poplarml,PoplarML,US,technology,"yc,ai",poplarml.com,,,,yc,YC Winter 2023
goveagle,GovEagle,US,government-nonprofit,yc,goveagle.com,,,,yc,YC Winter 2023 · hiring
coperniq,Coperniq,US,technology,yc,coperniq.io,,,,yc,YC Winter 2023 · hiring
vooma,Vooma,US,technology,yc,vooma.ai,,,,yc,YC Winter 2023 · hiring
scanbase,Scanbase,US,healthcare-pharma,"yc,ai",scanbase.com,,,,yc,YC Winter 2023
pirros,Pirros,US,technology,yc,pirros.com,,,,yc,YC Winter 2023 · hiring
cosine,Cosine,US,technology,"yc,ai",cosine.sh,,,,yc,YC Winter 2023 · hiring
alloy,Alloy,US,technology,"yc,ai",alloy.app,,,,yc,YC Winter 2023
gooseworks,Gooseworks,US,technology,"yc,ai",gooseworks.ai,,,,yc,YC Winter 2023 · hiring
polotab,PoloTab,US,technology,yc,polotab.com,,,,yc,YC Winter 2023 · hiring
frigade,Frigade,US,technology,"yc,ai",frigade.com,,,,yc,YC Winter 2023
suger,Suger,US,technology,yc,suger.io,,,,yc,YC Winter 2023 · hiring
haven-us,Haven,US,technology,"yc,ai",usehaven.ai,,,,yc,YC Winter 2023 · hiring
coil-inc,coil inc.,US,retail-consumer,"yc,ai",trycoil.com,,,,yc,YC Winter 2023
no-cap,No Cap,US,finance-banking,"yc,ai",nocap.so,,,,yc,YC Winter 2023
dream3d,Dream3D,US,technology,"yc,ai",dream3d.com,,,,yc,YC Winter 2023 · hiring
datasuite,DataSuite,US,technology,"yc,ai",truthsuite.com,,,,yc,YC Winter 2023
co-dev,co.dev,US,technology,"yc,ai",co.dev,,,,yc,YC Winter 2023
extend,Extend,US,technology,"yc,ai",extend.ai,,,,yc,YC Winter 2023
floworks,Floworks,US,technology,"yc,ai",floworks.ai,,,,yc,YC Winter 2023
relace,Relace,US,technology,yc,relace.ai,,,,yc,YC Winter 2023 · hiring
iliad,Iliad,US,technology,"yc,ai",iliad.ai,,,,yc,YC Winter 2023
inkeep,Inkeep,US,technology,yc,inkeep.com,,,,yc,YC Winter 2023 · hiring
velos,Velos,US,technology,"yc,ai",tryvelos.com,,,,yc,YC Winter 2023
wild-moose,Wild Moose,US,technology,"yc,ai",wildmoose.ai,,,,yc,YC Winter 2023
shortloop,ShortLoop,US,technology,"yc,ai",shortloop.dev,,,,yc,YC Winter 2023 · hiring
truewind,Truewind,US,technology,"yc,ai",trytruewind.com,,,,yc,YC Winter 2023 · hiring
tableflow,TableFlow,US,technology,"yc,ai",tableflow.com,,,,yc,YC Winter 2023
orchid,Orchid,US,healthcare-pharma,"yc,ai",orchid.health,,,,yc,YC Winter 2023 · hiring
kv-cash,KV Cash,US,technology,"yc,ai",kv.cash,,,,yc,YC Winter 2023
1stcollab,1stCollab,US,technology,"yc,ai",1stcollab.com,,,,yc,YC Winter 2023 · hiring
storyboarder,Storyboarder,US,retail-consumer,yc,storyboarder.com,,,,yc,YC Winter 2023 · hiring
icepanel,IcePanel,US,technology,yc,icepanel.io,,,,yc,YC Winter 2023 · hiring
222,222,US,retail-consumer,"yc,ai",222.place,,,,yc,YC Winter 2023 · hiring
variance,Variance,US,technology,"yc,ai",variance.com,,,,yc,YC Winter 2023 · hiring
clickpe,ClickPe,IN,finance-banking,yc,clickpe.ai,,,,yc,YC Winter 2023 · hiring
boundary,Boundary,US,technology,"yc,ai",boundaryml.com,,,,yc,YC Winter 2023 · hiring
hadrius,Hadrius,US,finance-banking,"yc,ai",hadrius.com,,,,yc,YC Winter 2023 · hiring
shortbread,Shortbread,US,retail-consumer,"yc,ai",shortbread.ai,,,,yc,YC Winter 2023
onshore,Onshore,US,technology,yc,onshore.com,,,,yc,YC Winter 2023 · hiring
sherloq,Sherloq,US,technology,"yc,ai",sherloqdata.io,,,,yc,YC Winter 2023
finic,Finic,US,finance-banking,"yc,ai",finic.ai,,,,yc,YC Winter 2023 · hiring
hippo-scribe,Hippo Scribe,US,healthcare-pharma,"yc,ai",gethipposcribe.com,,,,yc,YC Winter 2023
infinia,Infinia,US,finance-banking,yc,infiniaweb.com,,,,yc,YC Winter 2023 · hiring
vitalize,Vitalize,US,healthcare-pharma,yc,vitalize.care,,,,yc,YC Winter 2023 · hiring
combinehealth,CombineHealth,US,healthcare-pharma,"yc,ai",combinehealth.ai,,,,yc,YC Winter 2023
alaan,Alaan,US,finance-banking,yc,alaan.com,,,,yc,YC Winter 2023 · hiring
vendah,Vendah,US,retail-consumer,yc,vendah.com.br,,,,yc,YC Winter 2023 · hiring
superkalam,SuperKalam,IN,education,"yc,ai",superkalam.com,,,,yc,YC Winter 2023 · hiring
clueso,Clueso,IN,technology,"yc,ai",clueso.io,,,,yc,YC Winter 2023
retape,Retape,IN,technology,"yc,ai",retape.ai,,,,yc,YC Winter 2023
sirdab,Sirdab,US,technology,yc,sirdab.co,,,,yc,YC Winter 2023 · hiring
loula,Loula,US,healthcare-pharma,yc,joinloula.com,,,,yc,YC Winter 2023 · hiring
coldreach,Coldreach,US,technology,"yc,ai",coldreach.ai,,,,yc,YC Winter 2023
inbuild,inBuild,US,technology,yc,inbuild.ai,,,,yc,YC Winter 2023 · hiring
diffuse-bio,Diffuse Bio,US,healthcare-pharma,"yc,ai",diffuse.bio,,,,yc,YC Winter 2023 · hiring
pylon,Pylon,US,technology,"yc,ai",usepylon.com,,,,yc,YC Winter 2023 · hiring
clad,Clad,US,real-estate-construction,yc,withclad.com,,,,yc,YC Winter 2023 · hiring
epsilon,Epsilon,US,education,"yc,ai",epsilon-ai.com,,,,yc,YC Winter 2023
helios,Helios,US,technology,"yc,ai",usehelios.ai,,,,yc,YC Winter 2023 · hiring
corgi-labs,Corgi Labs,US,finance-banking,"yc,ai",corgilabs.ai,,,,yc,YC Winter 2023
invopop,Invopop,US,technology,yc,invopop.com,,,,yc,YC Winter 2023 · hiring
thread,Thread,US,technology,"yc,ai",usethread.io,,,,yc,YC Winter 2023
hindsight,Hindsight,US,technology,"yc,ai",usehindsight.com,,,,yc,YC Winter 2023 · hiring
constant,Constant,US,finance-banking,yc,useconstant.com,,,,yc,YC Winter 2023 · hiring
decohere,Decohere,US,retail-consumer,"yc,ai",decohere.ai,,,,yc,YC Winter 2023
conduit,Conduit,US,technology,"yc,ai",helloconduit.com,,,,yc,YC Winter 2023 · hiring
berry,Berry,US,technology,"yc,ai",berryai.com,,,,yc,YC Winter 2023 · hiring
persist-ai,Persist AI,US,healthcare-pharma,"yc,ai",persist-ai.com,,,,yc,YC Winter 2023
rex-fit,rex.fit,US,retail-consumer,"yc,ai",rex.fit,,,,yc,YC Winter 2023
vocode,Vocode,US,technology,"yc,ai",vocode.dev,,,,yc,YC Winter 2023
benchmark,Benchmark,US,technology,"yc,ai",withbenchmark.com,,,,yc,YC Winter 2023
untether-labs,Untether Labs,US,healthcare-pharma,yc,untetherlabs.com,,,,yc,YC Winter 2023 · hiring
finni-health,Finni Health,US,healthcare-pharma,yc,finnihealth.com,,,,yc,YC Winter 2023 · hiring
verata,Verata,US,technology,"yc,ai",veratainsight.com,,,,yc,YC Winter 2023
pier,Pier,US,technology,"yc,ai",pier-finance.com,,,,yc,YC Winter 2023 · hiring
vector,Vector,US,technology,"yc,ai",vector.co,,,,yc,YC Winter 2023 · hiring
metal,Metal,US,technology,"yc,ai",metal.ai,,,,yc,YC Winter 2023
escape,Escape,US,technology,yc,escape.tech,,,,yc,YC Winter 2023 · hiring
kyber,Kyber,US,technology,"yc,ai",askkyber.com,,,,yc,YC Winter 2023 · hiring
persana-ai,Persana AI,US,technology,"yc,ai",persana.ai,,,,yc,YC Winter 2023 · hiring
social-radar,Social Radar,US,technology,yc,socialradar.app,,,,yc,YC Winter 2023 · hiring
type,Type,US,retail-consumer,"yc,ai",type.ai,,,,yc,YC Winter 2023 · hiring
lightski,Lightski,US,technology,"yc,ai",lightski.com,,,,yc,YC Winter 2023
vendora,Vendora,US,technology,"yc,ai",vendora.io,,,,yc,YC Winter 2023 · hiring
adri-ai,Adri AI,US,technology,"yc,ai",getadri.ai,,,,yc,YC Winter 2023
fetchr,Fetchr,US,retail-consumer,"yc,ai",fetchr.so,,,,yc,YC Winter 2023
litellm,LiteLLM,US,technology,"yc,ai",litellm.ai,,,,yc,YC Winter 2023 · hiring
finta,Finta,US,technology,yc,finta.com,,,,yc,YC Winter 2023 · hiring
speedy-labs,Speedy Labs,US,technology,yc,speedylabs.ai,,,,yc,YC Winter 2023 · hiring
automat,Automat,US,technology,"yc,ai",runautomat.com,,,,yc,YC Winter 2023 · hiring
yuma-ai,Yuma AI,US,technology,"yc,ai",yuma.ai,,,,yc,YC Winter 2023 · hiring
vaero,Vaero,US,retail-consumer,"yc,ai",vaero.ai,,,,yc,YC Winter 2023
pando-bioscience,Pando Bioscience,US,healthcare-pharma,"yc,ai",pando.bio,,,,yc,YC Winter 2023
y-n,Y/n,US,retail-consumer,yc,yn.app,,,,yc,YC Summer 2023 · hiring
hockeystack,HockeyStack,US,technology,yc,hockeystack.com,,,,yc,YC Summer 2023 · hiring
hylight,HyLight,US,manufacturing-industrial,yc,hylight.aero,,,,yc,YC Summer 2023 · hiring
artie,Artie,US,technology,yc,artie.com,,,,yc,YC Summer 2023 · hiring
kapa-ai,kapa.ai,US,technology,"yc,ai",kapa.ai,,,,yc,YC Summer 2023 · hiring
kino-ai,Kino AI,US,technology,"yc,ai",kino.ai,,,,yc,YC Summer 2023 · hiring
reworkd,Reworkd,US,technology,"yc,ai",reworkd.ai,,,,yc,YC Summer 2023
ora-ai,Ora AI,US,education,"yc,ai",oraai.com,,,,yc,YC Summer 2023
twenty,Twenty,US,technology,yc,twenty.com,,,,yc,YC Summer 2023 · hiring
metoro,Metoro,US,technology,"yc,ai",metoro.io,,,,yc,YC Summer 2023
clearest-health,Clearest Health,US,finance-banking,"yc,ai",clearesthealth.com,,,,yc,YC Summer 2023 · hiring
elyos-ai,Elyos AI,US,technology,"yc,ai",elyos.ai,,,,yc,YC Summer 2023 · hiring
accend,Accend,US,finance-banking,"yc,ai",withaccend.com,,,,yc,YC Summer 2023 · hiring
hyperbound,Hyperbound,US,technology,yc,hyperbound.ai,,,,yc,YC Summer 2023 · hiring
dioxus-labs,Dioxus Labs,US,technology,yc,dioxuslabs.com,,,,yc,YC Summer 2023 · hiring
aivideo-com,AIVideo.com,US,technology,yc,aivideo.com,,,,yc,YC Summer 2023 · hiring
magic-loops,Magic Loops,US,technology,"yc,ai",magicloops.dev,,,,yc,YC Summer 2023
sweetspot,Sweetspot,US,technology,yc,sweetspot.so,,,,yc,YC Summer 2023 · hiring
sohar-health,Sohar Health,US,healthcare-pharma,"yc,ai",soharhealth.com,,,,yc,YC Summer 2023 · hiring
bland-ai,Bland AI,US,technology,yc,bland.com,,,,yc,YC Summer 2023 · hiring
diligent,Diligent,US,finance-banking,"yc,ai",godiligent.ai,,,,yc,YC Summer 2023 · hiring
pointhound,Pointhound,US,retail-consumer,"yc,ai",pointhound.com,,,,yc,YC Summer 2023 · hiring
proprise,PropRise,US,real-estate-construction,"yc,ai",proprise.ai,,,,yc,YC Summer 2023 · hiring
readily,Readily,US,healthcare-pharma,"yc,ai",readily.co,,,,yc,YC Summer 2023 · hiring
casca,Casca,US,finance-banking,"yc,ai",cascading.ai,,,,yc,YC Summer 2023 · hiring
cedana,Cedana,US,technology,"yc,ai",cedana.ai,,,,yc,YC Summer 2023 · hiring
opentools,OpenTools,US,technology,"yc,ai",opentools.com,,,,yc,YC Summer 2023
every,Every,US,technology,yc,every.io,,,,yc,YC Summer 2023 · hiring
mandel-ai,Mandel AI,US,technology,"yc,ai",mandel.ai,,,,yc,YC Summer 2023
prosper,Prosper,US,technology,"yc,ai",getprosper.ai?utm_source=yc&utm_medium=directory&utm_campaign=yc_directory,,,,yc,YC Summer 2023 · hiring
electric-air,Electric Air,US,real-estate-construction,yc,electricair.io,,,,yc,YC Summer 2023 · hiring
craftwork,Craftwork,US,real-estate-construction,yc,craftwork.com,,,,yc,YC Summer 2023 · hiring
solve-intelligence,Solve Intelligence,US,technology,yc,solveintelligence.com,,,,yc,YC Summer 2023 · hiring
talc,Talc,US,technology,"yc,ai",talc.ai,,,,yc,YC Summer 2023
airgoods,Airgoods,US,technology,yc,airgoods.com,,,,yc,YC Summer 2023 · hiring
revamp,Revamp,US,technology,yc,getrevamp.ai,,,,yc,YC Summer 2023 · hiring
synch,Synch,US,technology,"yc,ai",withsynch.com,,,,yc,YC Summer 2023
core,CORE,IN,technology,"yc,ai",getcore.me,,,,yc,YC Summer 2023
subsets,Subsets,US,technology,"yc,ai",subsets.com,,,,yc,YC Summer 2023 · hiring
spine-ai,Spine AI,US,technology,"yc,ai",getspine.ai,,,,yc,YC Summer 2023
baud-labs,Baud Labs,US,technology,"yc,ai",baudlabs.ai,,,,yc,YC Summer 2023 · hiring
capi-money,Capi Money,US,finance-banking,yc,capimoney.com,,,,yc,YC Summer 2023 · hiring
sid,SID,US,technology,"yc,ai",sid.ai,,,,yc,YC Summer 2023 · hiring
alguna,Alguna,US,technology,"yc,ai",alguna.com,,,,yc,YC Summer 2023 · hiring
campfire,Campfire,US,technology,"yc,ai",campfire.ai,,,,yc,YC Summer 2023 · hiring
parea,Parea,US,technology,"yc,ai",parea.ai,,,,yc,YC Summer 2023
venta-ai,Venta AI,US,technology,"yc,ai",getventa.ai,,,,yc,YC Summer 2023 · hiring
agentive,Agentive,US,technology,"yc,ai",goagentive.com,,,,yc,YC Summer 2023
bronco-ai,Bronco AI,US,technology,"yc,ai",bronco.ai,,,,yc,YC Summer 2023
kite,Kite,US,technology,"yc,ai",kite.video,,,,yc,YC Summer 2023
obento-health,Obento Health,US,healthcare-pharma,"yc,ai",getobento.com,,,,yc,YC Summer 2023
docsum,Docsum,US,technology,"yc,ai",docsum.ai,,,,yc,YC Summer 2023
arcimus,Arcimus,US,technology,"yc,ai",arcimus.com,,,,yc,YC Summer 2023
micsi,MICSI,US,healthcare-pharma,"yc,ai",micsi.co,,,,yc,YC Summer 2023
terminal,Terminal,US,technology,yc,withterminal.com,,,,yc,YC Summer 2023 · hiring
corgea,Corgea,US,technology,"yc,ai",corgea.com,,,,yc,YC Summer 2023 · hiring
serra,Serra,US,technology,"yc,ai",serra.io,,,,yc,YC Summer 2023
outset,Outset,US,technology,"yc,ai",outset.ai,,,,yc,YC Summer 2023 · hiring
shasta-health,Shasta Health,US,healthcare-pharma,"yc,ai",shasta.health,,,,yc,YC Summer 2023
health-harbor,Health Harbor,US,healthcare-pharma,"yc,ai",healthharbor.co,,,,yc,YC Summer 2023 · hiring
menza,Menza,US,technology,yc,menza.ai,,,,yc,YC Winter 2026 · hiring
fleetworks,FleetWorks,US,technology,"yc,ai",fleetworks.ai,,,,yc,YC Summer 2023 · hiring
repaint,Repaint,US,technology,"yc,ai",repaint.com,,,,yc,YC Summer 2023
margin,Margin,US,technology,yc,usemargin.com,,,,yc,YC Summer 2023 · hiring
rocketeer,Rocketeer,US,technology,"yc,ai",rocketeer.build,,,,yc,YC Summer 2023
cardinal-gray,Cardinal Gray,US,finance-banking,"yc,ai",cardinalgray.com,,,,yc,YC Summer 2023 · hiring
skyvern,Skyvern,US,technology,"yc,ai",skyvern.com,,,,yc,YC Summer 2023
decoda-health,Decoda Health,US,healthcare-pharma,"yc,ai",decodahealth.com,,,,yc,YC Summer 2023 · hiring
numen,Numen,US,healthcare-pharma,"yc,ai",numen.com,,,,yc,YC Summer 2023 · hiring
vetrec,VetRec,US,technology,"yc,ai",vetrec.io,,,,yc,YC Summer 2023 · hiring
governgpt,GovernGPT,US,finance-banking,yc,governgpt.com,,,,yc,YC Winter 2024 · hiring
maintouch,maintouch,US,technology,yc,maintouch.com,,,,yc,YC Summer 2023 · hiring
epsilla,Epsilla,US,technology,"yc,ai",epsilla.com,,,,yc,YC Summer 2023
surface-labs,Surface Labs,US,technology,"yc,ai",withsurface.com,,,,yc,YC Summer 2023 · hiring
maven-bio,Maven Bio,US,technology,"yc,ai",mavenbio.com,,,,yc,YC Summer 2023
upstream,Upstream,US,technology,yc,upstream.do,,,,yc,YC Summer 2023 · hiring
metalware,Metalware,US,technology,yc,metalware.com,,,,yc,YC Summer 2023 · hiring
medisearch,MediSearch,US,healthcare-pharma,"yc,ai",medisearch.io,,,,yc,YC Summer 2023
bretton-ai,Bretton AI,US,finance-banking,"yc,ai",bretton.com,,,,yc,YC Summer 2023 · hiring
midrender,Midrender,US,technology,"yc,ai",midrender.com,,,,yc,YC Summer 2023
agentcollect,AgentCollect,US,finance-banking,"yc,ai",agentcollect.com,,,,yc,YC Summer 2023 · hiring
aglide,Aglide,US,technology,yc,aglide.com,,,,yc,YC Summer 2023 · hiring
fortuna-health,Fortuna Health,US,healthcare-pharma,yc,fortunahealth.com,,,,yc,YC Summer 2023 · hiring
empirical-health,Empirical Health,US,healthcare-pharma,"yc,ai",empirical.health,,,,yc,YC Summer 2023 · hiring
glade,Glade,US,technology,"yc,ai",gladestudio.ai,,,,yc,YC Summer 2023
guac,Guac,US,technology,"yc,ai",guac.com,,,,yc,YC Summer 2023 · hiring
letter-ai,Letter AI,US,technology,yc,letter.ai,,,,yc,YC Summer 2023 · hiring
continue,Continue,US,technology,"yc,ai",continue.dev,,,,yc,YC Summer 2023
rimward,Rimward,US,technology,"yc,ai",rimward.ai,,,,yc,YC Summer 2023 · hiring
sizeless,sizeless,US,real-estate-construction,"yc,ai",sizeless.co,,,,yc,YC Summer 2023
trainy,Trainy,US,technology,"yc,ai",trainy.ai,,,,yc,YC Summer 2023
studdy,Studdy,US,education,"yc,ai",studdy.ai,,,,yc,YC Summer 2023
gleam,Gleam,US,technology,"yc,ai",joingleam.com,,,,yc,YC Summer 2023
bolto,Bolto,US,technology,"yc,ai",bolto.com,,,,yc,YC Summer 2023
khoj,Khoj,US,retail-consumer,"yc,ai",khoj.dev,,,,yc,YC Summer 2023
slicker,Slicker,US,finance-banking,"yc,ai",slickerhq.com,,,,yc,YC Summer 2023
osium-ai,Osium AI,US,technology,yc,osium.ai,,,,yc,YC Summer 2023 · hiring
flint-us,Flint,US,education,"yc,ai",flintk12.com,,,,yc,YC Summer 2023
converge,Converge,US,technology,yc,runconverge.com,,,,yc,YC Summer 2023 · hiring
inlet,Inlet,US,technology,yc,inletai.com,,,,yc,YC Summer 2023 · hiring
rankai,Rankai,US,technology,"yc,ai",rankai.ai,,,,yc,YC Summer 2023
sola,Sola,US,technology,"yc,ai",sola-solutions.com,,,,yc,YC Summer 2023 · hiring
automorphic,Automorphic,US,technology,"yc,ai",automorphic.ai,,,,yc,YC Summer 2023
baserun,Baserun,US,technology,"yc,ai",baserun.ai,,,,yc,YC Summer 2023
safetykit,SafetyKit,US,technology,yc,safetykit.com,,,,yc,YC Summer 2023 · hiring
vectorshift,VectorShift,US,technology,"yc,ai",vectorshift.ai,,,,yc,YC Summer 2023 · hiring
envelope,Envelope,US,finance-banking,"yc,ai",envelopebudgeting.com,,,,yc,YC Summer 2023
disputeninja,DisputeNinja,US,technology,"yc,ai",disputeninja.ai,,,,yc,YC Summer 2023
roundtable,Roundtable,US,technology,yc,roundtable.ai,,,,yc,YC Summer 2023 · hiring
andromeda-surgical,Andromeda Surgical,US,healthcare-pharma,"yc,ai",andromedasurgical.com,,,,yc,YC Summer 2023 · hiring
silimate,Silimate,US,technology,"yc,ai",silimate.com,,,,yc,YC Summer 2023 · hiring
sweep,Sweep,US,technology,"yc,ai",sweep.dev,,,,yc,YC Summer 2023 · hiring
sudocode,sudocode,US,technology,"yc,ai",sudocode.ai,,,,yc,YC Summer 2023
sendblue,Sendblue,US,technology,yc,sendblue.com,,,,yc,YC Summer 2023 · hiring
syntheticfi,SyntheticFi,US,finance-banking,yc,syntheticfi.com,,,,yc,YC Summer 2023 · hiring
inventive-ai,Inventive AI,US,technology,"yc,ai",inventive.ai,,,,yc,YC Summer 2023 · hiring
langdock,Langdock,US,technology,"yc,ai",langdock.com,,,,yc,YC Summer 2023 · hiring
sant,Santé,US,technology,yc,santehq.com,,,,yc,YC Summer 2023 · hiring
elythea,Elythea,US,healthcare-pharma,"yc,ai",elythea.org,,,,yc,YC Summer 2023
pure,Pure,US,retail-consumer,yc,collectpure.com,,,,yc,YC Summer 2023 · hiring
happyrobot,HappyRobot,US,technology,yc,happyrobot.ai,,,,yc,YC Summer 2023 · hiring
cedalio,Cedalio,US,technology,"yc,ai",cedalio.com,,,,yc,YC Summer 2023
terracotta-ai,Terracotta AI,US,technology,"yc,ai",tryterracotta.com,,,,yc,YC Summer 2023
fiber-ai,Fiber AI,US,technology,"yc,ai",fiber.ai,,,,yc,YC Summer 2023
tiptap,Tiptap,US,technology,"yc,ai",tiptap.dev,,,,yc,YC Summer 2023
minded,Minded,US,technology,"yc,ai",minded.com,,,,yc,YC Summer 2023
strada,Strada,US,technology,"yc,ai",getstrada.com,,,,yc,YC Summer 2023 · hiring
quill-bills,Quill Bills,US,healthcare-pharma,"yc,ai",quillbills.com,,,,yc,YC Summer 2023 · hiring
